"","win60s","RunName","drowsy","snTime_0","snTime_1","snTime_2","snTime_3","snTime_4","snTime_5","snTime_6","snTime_7","snTime_8","snTime_9","snTime_10","snTime_11","snTime_12","snTime_13","snTime_14","snTime_15","snTime_16","snTime_17","snTime_18","snTime_19","snTime_20","snTime_21","snTime_22","snTime_23","snTime_24","snTime_25","snTime_26","snTime_27","snTime_28","snTime_29","snTime_30","snTime_31","snTime_32","snTime_33","snTime_34","snTime_35","snTime_36","snTime_37","snTime_38","snTime_39","snTime_40","snTime_41","snTime_42","snTime_43","snTime_44","snTime_45","snTime_46","snTime_47","snTime_48","snTime_49","snTime_50","snTime_51","snTime_52","snTime_53","snTime_54","snTime_55","snTime_56","snTime_57","snTime_58","snTime_59","snTime_60","anTime_0","anTime_1","anTime_2","anTime_3","anTime_4","anTime_5","anTime_6","anTime_7","anTime_8","anTime_9","anTime_10","anTime_11","anTime_12","anTime_13","anTime_14","anTime_15","anTime_16","anTime_17","anTime_18","anTime_19","anTime_20","anTime_21","anTime_22","anTime_23","anTime_24","anTime_25","anTime_26","anTime_27","anTime_28","anTime_29","anTime_30","anTime_31","anTime_32","anTime_33","anTime_34","anTime_35","anTime_36","anTime_37","anTime_38","anTime_39","anTime_40","anTime_41","anTime_42","anTime_43","anTime_44","anTime_45","anTime_46","anTime_47","anTime_48","anTime_49","anTime_50","anTime_51","anTime_52","anTime_53","anTime_54","anTime_55","anTime_56","anTime_57","anTime_58","anTime_59","anTime_60","bnTime_0","bnTime_1","bnTime_2","bnTime_3","bnTime_4","bnTime_5","bnTime_6","bnTime_7","bnTime_8","bnTime_9","bnTime_10","bnTime_11","bnTime_12","bnTime_13","bnTime_14","bnTime_15","bnTime_16","bnTime_17","bnTime_18","bnTime_19","bnTime_20","bnTime_21","bnTime_22","bnTime_23","bnTime_24","bnTime_25","bnTime_26","bnTime_27","bnTime_28","bnTime_29","bnTime_30","bnTime_31","bnTime_32","bnTime_33","bnTime_34","bnTime_35","bnTime_36","bnTime_37","bnTime_38","bnTime_39","bnTime_40","bnTime_41","bnTime_42","bnTime_43","bnTime_44","bnTime_45","bnTime_46","bnTime_47","bnTime_48","bnTime_49","bnTime_50","bnTime_51","bnTime_52","bnTime_53","bnTime_54","bnTime_55","bnTime_56","bnTime_57","bnTime_58","bnTime_59","bnTime_60"
"11",32,"A_M1001YM01_2S2RNA",FALSE,-0.21972,-0.17578,-1.3842,-1.4941,-0.8789,0.043945,-0.61523,-1.1865,-0.74715,-0.61523,-1.0986,-0.96679,-1.0107,-0.90083,-0.65917,-0.878855,-0.57128,-0.966715,-0.21972,0.43945,-0.17578,-0.17578,-0.8789,-1.4723,0.41731,0.593255,-0.94473,-0.96679,-1.4941,0.153805,-0.30761,-0.30761,-0.7252,0.52734,0.439405,-1.9555,-0.26378,-0.3955,-0.24185,-1.03255,-0.8789,0.68108,-0.50541,-0.52734,-0.65917,-0.988645,-0.681145,-0.83495,-0.3955,-0.96679,0.08789,-0.81298,-1.4502,-1.9336,-0.351645,1.626,0.61523,-2.4169,-0.74706,-1.9774,-1.1865,0.19681,0.19674,0.197025,0.20866,0.20947,0.20952,0.20947,0.20941,0.20941,0.20945,0.209475,0.209475,0.20951,0.209425,0.209475,0.209435,0.20947,0.20953,0.209565,0.20938,0.20951,0.209425,0.209475,0.209415,0.20967,0.222945,0.22516,0.22564,0.225555,0.225575,0.225635,0.225545,0.225655,0.22554,0.10421,0.19754,0.22515,0.2249,0.22485,0.224705,0.224795,0.22482,0.224795,0.224705,0.22476,0.224775,0.22477,0.22477,0.22584,0.247795,0.23653,0.061016,0.104425,0.157605,0.166065,0.166125,0.214335,0.197765,0.255845,0.281065,0.28175,-0.1102,-0.110215,-0.1102,-0.1102,-0.1244,-0.119695,-0.11036,-0.11969,-0.11498,-0.119595,-0.1197,-0.1197,-0.110335,-0.110255,-0.124305,-0.110225,-0.11968,-0.11982,-0.119725,-0.124415,-0.11974,-0.11982,-0.119665,-0.124455,-0.128975,-0.119745,-0.12911,-0.119505,-0.119735,-0.1197,-0.124475,-0.12918,-0.11983,-0.129215,-0.11018,-0.110105,-0.12931,-0.11968,-0.124435,-0.119645,-0.119675,-0.12912,-0.11973,-0.12908,-0.12914,-0.119745,-0.120195,-0.119755,-0.129055,-0.11971,-0.119735,-0.100885,-0.1102,-0.100905,-0.11021,-0.119705,-0.12888,-0.10075,-0.119675,-0.129155,-0.110145
"12",33,"A_M1001YM01_2S2RNA",FALSE,-1.582,-0.92284,-0.08789,-0.74706,-0.066003,-0.28564,-0.96679,-0.96679,-1.1426,-1.6258,-0.70312,-0.79101,-0.263585,-1.0547,-0.59334,-0.593175,-1.49425,-0.74706,-1.03285,-0.57128,-0.43958,-0.79088,-0.83495,-0.83495,-0.83495,-0.83495,-1.5381,-1.3623,-0.83495,-0.48339,-0.50537,-0.61523,-0.92284,0.21972,-0.70312,-0.35156,-0.35156,-0.26367,-0.549225,-0.35156,-0.92284,-0.92284,-0.8789,-0.68119,-0.79101,-0.30761,-0.30761,-0.131878,-0.57128,-0.57128,-0.48339,-0.48339,-0.52734,-0.30761,-0.21972,-0.43945,-0.48339,-1.0547,-0.83491,-0.61523,0.087759,0.28196,0.28259,0.282665,0.28337,0,0,0,0,0,0,0,0.147435,0.23603,0.219505,0.18706,0.186635,0.21601,0.214445,0.2056,0.201855,0.18333,0.183865,0.204875,0.20521,0.205255,0.20519,0.20524,0.205245,0.205165,0.205195,0.205125,0.20523,0.205235,0.205455,0.21185,0.21371,0.213815,0.21376,0.213715,0.21369,0.21372,0.21369,0.213795,0.213775,0.213765,0.213745,0.21374,0.21373,0.21369,0.213735,0.21371,0.21366,0.213735,0.21354,0.212835,0.212865,0.15666,0.165465,0.20063,0.209725,0.210085,-0.11979,-0.119755,-0.12919,-0.12925,-0.11034,-0.119755,-0.1197,-0.11037,-0.105575,-0.1102,-0.10078,-0.10071,-0.119585,-0.110255,-0.10544,-0.110335,-0.110285,-0.119675,-0.11021,-0.110195,-0.11013,-0.11021,-0.119685,-0.11979,-0.119625,-0.11034,-0.119765,-0.119715,-0.119665,-0.11496,-0.119545,-0.119365,-0.11968,-0.119745,-0.11972,-0.119665,-0.119685,-0.1197,-0.119665,-0.124285,-0.12914,-0.119665,-0.11975,-0.119685,-0.1197,-0.11963,-0.124445,-0.11969,-0.124405,-0.11974,-0.1197,-0.119715,-0.119665,-0.1197,-0.119825,-0.124525,-0.110175,-0.11006,-0.124375,-0.110265,-0.138675
"13",34,"A_M1001YM01_2S2RNA",FALSE,-0.13183,-0.17578,-0.17578,-0.92276,-1.1426,-0.878985,-0.61523,-0.57128,-0.74706,-0.28573,-0.35156,-0.52734,-0.52734,-0.57128,-0.41754,-0.83495,-0.61523,-0.65917,0.57128,-0.52734,-0.13183,-0.52734,-0.74706,-0.96679,-0.61523,-0.61523,-0.65917,-0.70312,-1.4062,-1.2086,-0.52734,-0.08789,-0.92284,-1.3623,-0.48339,-0.13168,-0.70312,-0.83495,-0.83495,-0.83495,-0.769035,-0.17578,-0.3955,-0.35156,-0.43945,-0.35156,-0.790925,-1.0107,-2.4609,-2.85645,-0.96679,-1.0986,-0.8789,-0.769145,-2.06535,-1.1426,-1.1866,-1.3183,-1.0986,-1.0547,-1.53795,0.21041,0.210355,0.210295,0.210315,0.21033,0.210235,0.210375,0.210335,0.21033,0.21026,0.21035,0.210325,0.2103,0.21034,0.210285,0.21035,0.2103,0.21026,0.2103,0.21108,0.22067,0.22144,0.22134,0.221225,0.102495,0.126545,0.157355,0.15901,0.19516,0.19697,0.19839,0.224,0.22387,0.22394,0.22384,0.22385,0.223945,0.22396,0.22394,0.223925,0.223935,0.223855,0.22394,0.223895,0.223865,0.223875,0.22387,0.22386,0.223855,0.223975,0.223885,0.22401,0.22376,0.164405,0.169515,0.19889,0.20872,0.208655,0.20862,0.208575,0.20862,-0.115065,-0.11968,-0.11968,-0.11965,-0.11065,-0.119685,-0.119855,-0.115055,-0.11971,-0.129175,-0.119705,-0.119735,-0.1197,-0.119715,-0.1197,-0.1197,-0.119655,-0.1197,-0.119675,-0.12919,-0.12915,-0.1197,-0.12427,-0.1197,-0.11012,-0.110235,-0.11027,-0.119645,-0.11022,-0.11023,-0.110295,-0.119715,-0.119645,-0.119715,-0.11958,-0.129125,-0.1197,-0.11969,-0.1197,-0.12918,-0.124375,-0.1197,-0.129175,-0.11979,-0.11978,-0.11972,-0.1197,-0.11975,-0.1197,-0.11495,-0.11969,-0.119635,-0.11971,-0.105525,-0.110195,-0.119775,-0.1291,-0.110225,-0.11015,-0.11022,-0.138675
"14",35,"A_M1001YM01_2S2RNA",FALSE,-1.7139,-1.626,-1.5162,-1.2305,-1.2744,-1.2744,-0.52747,-1.36235,-1.0547,-1.44975,-1.626,-1.626,-0.90117,-0.3955,-0.35156,0.681145,0.30761,-0.57128,-0.681145,-0.835385,-0.72479,-0.65917,-0.30761,-1.12035,-0.35156,-0.48339,-0.26367,-0.26367,-0.52734,-0.52734,-1.03275,0.065789,-0.92284,-0.96679,-0.65917,0.26367,-0.834525,-0.43962,-1.4279,-1.6258,-1.6043,-1.4941,-1.0986,-0.70312,-1.4502,-1.4502,-0.26367,-0.13183,-0.17578,-1.5816,-1.6699,-1.5819,-1.5381,-1.47215,-0.57107,-0.856625,-1.29605,-0.74706,-1.0986,0.417175,2.4609,0.208595,0.20855,0.20865,0.22198,0.222255,0.16406,0.212885,0.22046,0.22056,0.220525,0.2205,0.22055,0.220475,0.22055,0.22049,0.220555,0.22052,0.220525,0.22051,0.22051,0.220495,0.220515,0.220485,0.220485,0.220515,0.2204,0.220575,0.22051,0.220315,0,0.081396,0.149345,0.15673,0.16789,0.16797,0.17676,0.207405,0.20785,0.20772,0.161065,0.20925,0.209565,0.20949,0.20948,0.2095,0.20941,0.209425,0.209545,0.209455,0.2098,0.22743,0.23077,0.23079,0.210345,0.20861,0.208625,0.21667,0.224855,0.225645,0.225585,0.22617,-0.11047,-0.11018,-0.11961,-0.1197,-0.1197,-0.119535,-0.1197,-0.11961,-0.11975,-0.11977,-0.11967,-0.11978,-0.12003,-0.11963,-0.124415,-0.12918,-0.129095,-0.11974,-0.12915,-0.11969,-0.1206,-0.12408,-0.12429,-0.119715,-0.11968,-0.12889,-0.119735,-0.119935,-0.12888,-0.100665,-0.11472,-0.105395,-0.109885,-0.10071,-0.10073,-0.11017,-0.11054,-0.11998,-0.11009,-0.100615,-0.11959,-0.110345,-0.1197,-0.119725,-0.11978,-0.11979,-0.124465,-0.11967,-0.1199,-0.119755,-0.128875,-0.1197,-0.128955,-0.11036,-0.11964,-0.1197,-0.119745,-0.11968,-0.119705,-0.129225,-0.14795
"15",36,"A_M1001YM01_2S2RNA",FALSE,-2.3298,-2.72445,-1.5381,-2.1533,-1.4502,-1.38425,-2.7685,-2.2412,-0.79101,-1.1644,-0.81281,-1.626,-2.24135,-1.7798,-1.9557,-2.41665,-1.736,-1.31895,-1.4062,-1.3623,-1.7578,-1.3183,-1.3183,-2.2194,-2.0215,-1.8457,-1.7578,-0.65943,-0.35156,-0.08789,-0.70312,-0.571285,-0.13183,0.65917,0.153805,-0.83495,-1.53815,-0.59356,-0.57128,-0.61523,0.3955,-0.48339,0.13183,-0.70312,-0.70312,-1.3183,-1.1865,-0.37409,0.52734,-0.52734,-0.52734,0.043945245,-1.0986,-0.90074,-1.4502,-0.43945,-0.43945,-1.0107,-0.92284,0.13183,0.08789,0.2256,0.22569,0.22554,0.225555,0.22526,0,0,0.026528,0.055298,0.16293,0.21146,0.210565,0.21034,0.21035,0.21033,0.210255,0.210275,0.210345,0.210335,0.21032,0.210325,0.210315,0.210295,0.210305,0.21031,0.21031,0.210335,0.210305,0.210395,0.21036,0.210275,0.210355,0.21028,0.210205,0.21034,0.21028,0.249375,0.24941,0.23014,0.22822,0.22645,0.226505,0.225645,0.12316,0.15261,0.17427,0.173905,0.17369,0.17369,0.19222,0.219125,0.2206,0.22058,0.21955,0.19738,0.197185,0.233865,0.23499,0.234955,0.234975,0.23524,-0.11931,-0.119845,-0.119715,-0.12904,-0.11968,-0.100655,-0.11935,-0.1102,-0.10552,-0.110155,-0.128935,-0.119585,-0.110195,-0.1058,-0.11024,-0.11978,-0.12914,-0.11975,-0.1197,-0.119875,-0.11981,-0.12003,-0.11506,-0.11965,-0.11966,-0.11958,-0.114855,-0.119745,-0.119915,-0.12867,-0.1197,-0.129085,-0.129115,-0.12889,-0.12452,-0.1197,-0.129135,-0.12919,-0.119825,-0.124765,-0.12934,-0.129325,-0.12919,-0.10987,-0.119785,-0.119845,-0.119435,-0.11958,-0.119525,-0.1102,-0.11968,-0.12899,-0.11977,-0.12912,-0.11964,-0.119925,-0.12919,-0.12922,-0.12914,-0.1291,-0.11046
"16",37,"A_M1001YM01_2S2RNA",FALSE,-0.08789,-0.13183,-0.48339,-0.48339,-1.009865,-1.582,-1.9775,-0.044417,1.8234,-0.61523,-0.61523,-1.4502,-0.8789,-0.8789,-0.70312,-0.65917,-0.13183,-0.96679,0.615015,-1.8017,-0.0448035,-1.6698,-0.26367,-0.90117,-1.2305,-0.76908,-1.5381,0.96679,-3.33895,-0.79101,-0.74706,0.21955,0,-1.62545,-1.95555,-1.42825,-0.92284,-0.72509,0.461595,-0.967225,-0.746935,-0.52734,-0.65917,-0.61523,0.395505,-0.30761,-0.26367,-0.3955,-0.26367,-0.21972,-0.70312,-0.79101,0.043945,-0.26367,-0.417475,-0.65917,-0.92284,-0.87907,0,0.32993,0,0.23499,0.2169,0.21364,0.213745,0.21373,0.23057,0.23413,0.234065,0.23414,0.234105,0.23405,0.234165,0.23414,0.23417,0.234155,0.23413,0.23411,0.23418,0.23408,0.23403,0.234105,0.234075,0.234095,0.23407,0.234055,0.23418,0.234135,0.199715,0,0,0,0,0,0,0,0,0,0,0.163415,0.262715,0.26157,0.26141,0.261295,0.26135,0.26132,0.26134,0.261295,0.261315,0.26114,0,0,0.0396795,0.10107,0.13548,0.149685,0.157565,0.16055,0.16104,0.181765,0.213515,0.214,-0.13849,-0.134125,-0.1338,-0.129085,-0.129055,-0.119825,-0.133905,-0.129685,-0.147875,-0.12928,-0.1385,-0.129215,-0.12926,-0.138635,-0.133905,-0.129385,-0.1292,-0.129515,-0.13871,-0.13377,-0.13879,-0.12919,-0.138585,-0.13868,-0.12919,-0.129055,-0.12919,-0.1197,-0.11016,-0.1197,-0.119545,-0.114735,-0.114765,-0.110075,-0.101015,-0.109955,-0.100685,-0.11024,-0.11024,-0.12932,-0.1197,-0.124345,-0.129095,-0.12926,-0.12943,-0.12932,-0.1387,-0.12932,-0.13868,-0.119685,-0.120065,-0.12004,-0.11958,-0.11969,-0.11049,-0.11048,-0.11955,-0.10071,-0.11531,-0.11988,-0.1481
"17",38,"A_M1001YM01_2S2RNA",FALSE,-0.13183,-0.35156,-0.329285,-1.2744,0,-0.26341,-0.30761,-0.83495,-0.8789,-2.0654,-2.0215,-2.1972,-2.1094,-1.78005,-1.3183,-1.0104,-1.29635,-1.3403,-1.7578,-1.9336,-1.5382,-1.3623,-1.4062,-1.582,-1.582,-1.582,-1.582,-1.582,-1.6257,-1.4502,-1.626,-2.1533,-1.7139,-0.63763,0.175865,-0.3955,-0.43945,-1.1865,-1.2305,-1.472,-0.571155,-1.0107,-0.57128,-0.92284,-1.1423,-1.582,-1.0107,0.637205,-0.834995,-0.92284,-1.29635,-1.8457,0.54931,-0.153805,-1.29635,-1.4941,-1.121,-0.83495,-0.8789,-0.461505,-1.0107,0.21384,0.21376,0.2145,0.217965,0.21793,0.218015,0.2179,0.21798,0.217965,0.21799,0.21795,0.217965,0.1932,0.192485,0.19257,0.192585,0.212275,0.22351,0.22734,0.227355,0.227345,0.22724,0.22733,0.227315,0.227315,0.155565,0.0265595,0.13747,0.150605,0.182375,0.18302,0.189855,0.18996,0.18987,0.191015,0.23178,0.232575,0.232475,0.232475,0.23245,0.232405,0.23246,0.23246,0.232425,0.23242,0.232445,0.23239,0.232395,0.2324,0.23246,0.23236,0.22331,0.11531,0.171175,0.1921,0.191425,0.18671,0.186455,0.12705,0.13773,0.15862,-0.1196,-0.11962,-0.129215,-0.11962,-0.12933,-0.12908,-0.11981,-0.12919,-0.12919,-0.11967,-0.1197,-0.12901,-0.119715,-0.119935,-0.120055,-0.124405,-0.12901,-0.12457,-0.12919,-0.129115,-0.12918,-0.129205,-0.12919,-0.12902,-0.129205,-0.119735,-0.11007,-0.119975,-0.119405,-0.12919,-0.119585,-0.1153,-0.1197,-0.11968,-0.119725,-0.129205,-0.129225,-0.12917,-0.12894,-0.12927,-0.138595,-0.13864,-0.13868,-0.13864,-0.129215,-0.133925,-0.13864,-0.14795,-0.13861,-0.13839,-0.138475,-0.129225,-0.11065,-0.12923,-0.12919,-0.11991,-0.129,-0.11975,-0.11534,-0.12891,-0.1105
"18",39,"A_M1001YM01_2S2RNA",FALSE,-1.1865,-1.3838,-1.3623,-0.83495,-0.83495,-1.0107,-1.4062,-0.153805,-0.79101,-0.988745,-1.0547,-0.54901,-1.2085,-1.4059,-0.79101,0.17578,0.08789,-1.626,-1.7578,-2.13115,0.37336,-0.21972,-0.48339,-0.70269,-1.626,-1.0547,-1.4278,-1.582,0.30761,0.37353,-1.31805,-0.74706,-1.14275,-1.1426,-0.74706,-0.83495,0.043945,0.132135,-1.7139,-0.92284,-1.5161,-1.2744,-0.96679,-0.483565,-0.74706,-0.74706,-0.74706,-0.043945,-0.57128,-0.72509,-0.52734,-0.43945,0.19745,0.373745,-0.219895,-0.17578,-1.3183,-0.61523,-0.52734,-0.52734,-0.52734,0.16499,0.17401,0.174395,0.21597,0.216385,0.216325,0.216225,0.216265,0.21623,0.216285,0.21623,0.215985,0.21541,0.21536,0.21537,0.215335,0.21545,0.21538,0.215415,0.21547,0.215345,0.215395,0.215155,0.134325,0.24967,0.248915,0.24865,0.248575,0.248655,0.24857,0.24852,0.24816,0.1016225,0.048657,0.122685,0.18112,0.19445,0.2088,0.208775,0.209485,0.209545,0.209505,0.2095,0.20943,0.20952,0.2094,0.202,0.201805,0.20179,0.201805,0.20195,0.2446,0.24522,0.24508,0.24481,0.171435,0.200045,0.210355,0.211305,0.21116,0.21145,-0.1197,-0.124465,-0.129115,-0.129205,-0.12919,-0.12904,-0.12919,-0.129475,-0.12939,-0.12919,-0.12916,-0.129465,-0.12925,-0.129205,-0.129475,-0.1387,-0.13849,-0.129245,-0.12919,-0.129395,-0.138715,-0.12931,-0.12928,-0.110335,-0.1388,-0.13831,-0.138385,-0.1293,-0.143425,-0.148095,-0.13868,-0.134085,-0.120165,-0.119905,-0.12911,-0.129025,-0.13868,-0.129625,-0.11977,-0.12906,-0.128865,-0.129085,-0.12915,-0.12924,-0.12941,-0.12928,-0.12917,-0.129245,-0.129115,-0.12923,-0.12919,-0.13863,-0.138565,-0.13862,-0.14435,-0.12915,-0.12919,-0.13843,-0.133745,-0.12917,-0.13881
"19",31,"A_M1001YM01_3S3RNA",TRUE,0.52734,-0.8789,-1.49415,-0.83495,-5.91045,-1.51625,-1.4062,-0.76912,-1.8675,-1.0327,-1.71375,-4.3066,-0.81298,-1.9775,-1.77965,-1.5381,-2.5928,-0.39546,-1.91165,-1.80155,-3.05415,-2.4609,-1.07655,-2.1972,-1.9775,-1.62605,-2.9004,-1.51625,-1.4941,-0.988745,-1.4502,-1.582,-1.0107,-1.4941,-1.4062,-1.4062,-1.4062,-0.98867,-1.44995,-2.2412,-2.3291,-1.6699,-0.61523,0.043945,-1.7578,-2.0654,-2.1314,-2.1753,-2.3072,-1.3623,-0.988825,-1.23035,-0.43945,-0.08789,-0.74706,-0.74706,-0.8129,-1.7139,-1.2963,0.17578,0.21972,0.22651,0.22636,0.226345,0.0894865,0.15967,0.218575,0.21693,0.188245,0.18872,0.20086,0.200915,0.21783,0.218775,0.21886,0.218705,0.202345,0.20174,0.201795,0.20194,0.22958,0.20085,0.0890075,0.20586,0.20563,0.205475,0.21281,0.212925,0.229505,0.23496,0.2349,0.17875,0.21366,0.216265,0.216215,0.21993,0.24324,0.194725,0.237235,0.23756,0.237565,0.269295,0.27025,0.2592,0.23001,0,0,0,0.100393,0.175385,0.219415,0.217055,0.210005,0.18111,0.179965,0.16176,0.16159,0.11501,0.16084,0.222885,0.220445,0.17202,0.0212615,0.021312,0.021257,0.040268,0.059247,0.021215,0.03085,0.040226,0.0402725,0.0401985,0.049676,0.04024,0.030748,0.030758,0.0308415,0.030739,0.04024,0.0401475,0.040185,0.0308505,0.040194,0.059103,0.0401985,0.0307345,0.030869,0.0401385,0.0402495,0.040185,0.0308875,0.030818,0.0449535,0.04024,0.030762,0.04024,0.0356985,0.0307805,0.049732,0.0307205,0.0307205,0.04011,0.0307995,0.021294,0.0306835,0.0401665,0.049792,0.040268,0.0449765,0.0497595,0.049732,0.0307345,0.040314,0.049704,0.049732,0.054431,0.059126,0.059224,0.0591495,0.0497735,0.040208,0.040203,0.0639695
"20",32,"A_M1001YM01_3S3RNA",FALSE,0.52734,-0.92284,-1.01064,-2.9883,-1.7139,-1.2305,1.1865,1.9336,-3.6692,-2.8564,-0.70312,-0.52734,-0.48339,-0.48339,-0.92284,-1.2305,-1.2744,-1.3844,2.17515,-1.7357,-0.769165,-0.52734,0.065789,0.43945,0.17578,-1.58195,-0.3955,-0.74706,-0.79101,0.08789,0.08789,0.3955,-0.65917,-1.51595,-0.19784,-0.3955,-0.81298,-0.35156,-0.37353,-1.2524,0.26367,0.30761,-1.8017,-0.61523,-0.76893,-0.79101,-0.79101,-0.79105,-0.81298,-1.3402,-1.2744,-0.35156,-0.659045,-0.329585,-0.65917,-0.65917,-0.65917,-0.57128,-0.966725,-0.92284,-0.92284,0.182065,0.22565,0.225665,0.225905,0.24438,0.24442,0.24429,0.244315,0.24482,0.2716,0.271545,0.21573,0,0,0,0.059285,0.12014,0.118155,0.11768,0.117755,0.144245,0.1997,0.25428,0.25382,0.25371,0.25368,0.253695,0.25364,0.186595,0.185025,0.23456,0.24151,0.163455,0.20438,0.200365,0.191695,0.18026,0.161075,0.20694,0.212495,0.213145,0.21379,0.21351,0.163595,0.1879,0.231815,0.234175,0.23415,0.23406,0.23414,0.23415,0.23403,0.21809,0.21113,0.21123,0.211185,0.21174,0.21268,0.212855,0.212935,0.21278,0.054464,0.030748,0.0401755,0.0402355,0.0307205,0.0307345,0.021312,0.011793,0.0399995,0.03003,0.0212615,0.030748,0.0498155,0.0402775,0.0402865,0.04982,0.049834,0.0498015,0.0591355,0.068715,0.0594785,0.059242,0.030786,0.040152,0.0401565,0.04024,0.030767,0.0400825,0.0355035,0.0404395,0.030623,0.0307855,0.059233,0.044944,0.0401245,0.0449535,0.0497965,0.0545105,0.04024,0.040268,0.03085,0.040231,0.0497505,0.0591775,0.0402775,0.040087,0.04024,0.0402445,0.040231,0.0402495,0.040115,0.030748,0.0401985,0.040231,0.030748,0.04024,0.0403885,0.040296,0.040254,0.04024,0.040305
"21",33,"A_M1001YM01_3S3RNA",FALSE,-0.8789,-0.79101,-0.769165,-0.65917,-0.08789,-0.76912,-0.35156,-1.0327,-0.8789,-0.900915,-1.27455,-0.65917,-1.0107,-1.0107,-0.8789,0.043945,-1.38425,-1.4502,-1.626,-1.18665,0.52734,-1.1865,-0.35156,-0.52734,-1.0107,-0.74706,-1.4062,-1.2744,-1.0986,-0.92293,-0.43945,-1.0986,-0.21972,-0.5055,-0.52721,-0.35156,-0.3955,-1.1205,-1.0327,-0.43945,-0.30761,-0.043945,-0.043945,-0.17578,-0.83495,-1.1426,-0.30761,-0.50528,-0.43945,-0.65917,-0.26367,-0.30761,-0.307525,-0.834955,0.21972,-0.74706,-0.43947,-0.92284,-0.92284,-0.43945,-0.3955,0.214545,0.243535,0.243115,0.2317,0.231335,0.229135,0.228985,0.228995,0.229005,0.22904,0.22902,0.22906,0.229015,0.22782,0.149235,0.155135,0.16712,0.172585,0.190015,0.18995,0.189915,0.189895,0.189885,0.19,0.189885,0.189945,0.18988,0.18994,0.190045,0.214385,0.216315,0.21633,0.2157,0.2029,0.20258,0.215845,0.21717,0.217155,0.216855,0.199275,0.198325,0.19836,0.1984,0.198345,0.19843,0.199405,0.1992,0.20041,0.225585,0.22561,0.224765,0.213845,0.213775,0.21369,0.21372,0.21372,0.21314,0.212875,0.211695,0.19345,0.193255,0.0449395,0.030962,0.0402125,0.040268,0.0401755,0.040296,0.0402075,0.049667,0.0401985,0.040268,0.0402495,0.04024,0.04024,0.0402725,0.0591775,0.049755,0.049732,0.0544685,0.049732,0.0498985,0.0592565,0.050024,0.0498385,0.049787,0.059251,0.059224,0.0498245,0.059224,0.0592095,0.04976,0.044972,0.040287,0.0402865,0.0449955,0.045037,0.0403655,0.0402355,0.040463,0.04963,0.0496765,0.0497225,0.0402635,0.049713,0.0496715,0.049741,0.059284,0.040379,0.049607,0.0402125,0.0402635,0.04018,0.049537,0.0402445,0.0402865,0.040185,0.040277,0.0403515,0.04031,0.0497225,0.049741,0.0449535
"22",34,"A_M1001YM01_3S3RNA",FALSE,-0.3955,-0.52734,-0.13183,-0.30761,-1.0986,-0.43945,-0.52734,-0.175865,0.79101,-1.626,-1.7139,-1.0547,-0.35156,0.17578,-0.17578,0.351475,-0.30761,-3.2519,-0.96679,-0.812985,0.17578,-0.26367,-0.373595,-0.48339,0.30761,-1.40615,-1.8457,-0.83504,-0.74706,0.109778,-1.6919,-0.61523,-0.593195,-0.351515,-1.4721,-1.4062,-0.81311,0.3955,-0.593125,-0.57128,-1.1206,-0.65917,-0.26367,0.043945,-0.65917,-0.65917,-2.4829,-1.0107,-0.26367,-1.09855,-0.26367,-2.2851,-1.7578,-1.1426,-1.3623,-1.2744,-1.0547,-1.25245,-1.8896,-0.61523,-0.637075,0.196375,0.207235,0.2078,0.20772,0.21245,0.231605,0.23165,0.2316,0.231535,0.23164,0.231565,0.23091,0.187775,0.15391,0.14312,0.1642,0.183695,0.222415,0.22383,0.223965,0.22397,0.223895,0.22386,0.22394,0.223945,0.207735,0.25747,0.258,0.257805,0.256545,0.243655,0.24242,0,0,0,0,0.075745,0.16058,0.1784,0.21224,0.212015,0.21203,0.211975,0.2121,0.211925,0.21197,0.21202,0.221875,0.234035,0.223315,0.22317,0.223095,0.22307,0.221135,0.19246,0.1946,0.22305,0.22306,0.22298,0.22308,0.222815,0.045009,0.040282,0.040268,0.049709,0.040393,0.04024,0.0401105,0.0309105,0.0401335,0.040282,0.04024,0.0402445,0.049644,0.049746,0.049783,0.059168,0.049811,0.049727,0.04024,0.049676,0.030869,0.0403375,0.040254,0.0307995,0.0307715,0.04018,0.0307715,0.0311795,0.040231,0.0306975,0.040203,0.030748,0.049811,0.0496025,0.049732,0.059224,0.049727,0.059187,0.059224,0.0499265,0.0590935,0.054589,0.049667,0.049681,0.0496995,0.049579,0.0497275,0.0449725,0.040185,0.04024,0.040217,0.0402915,0.035499,0.0400685,0.049718,0.0402865,0.040185,0.040129,0.040273,0.04024,0.025947
